ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-05-01,50648.12152480953,30577.445924873038,108751.51438802843,50648.12152480953,50648.12152480953,0.3600980130138365,0.3600980130138365,0.3600980130138365,0.3600980130138365,0.3600980130138365,0.3600980130138365,0.0,0.0,0.0,68886.40944877677
2018-06-01,47891.89280654062,30622.94028065168,106021.63236962858,47891.89280654062,47891.89280654062,0.42959906324995845,0.42959906324995845,0.42959906324995845,0.42959906324995845,0.42959906324995845,0.42959906324995845,0.0,0.0,0.0,68466.20509349789
2018-07-01,45224.57469208679,-5986.971955233724,72031.73676966566,45224.57469208679,45224.57469208679,-0.2519164299798118,-0.2519164299798118,-0.2519164299798118,-0.2519164299798118,-0.2519164299798118,-0.2519164299798118,0.0,0.0,0.0,33831.76128830094
2018-08-01,42468.34597381788,899.8845325518427,76968.21257762046,42468.34597381788,42468.34597381788,-0.08231661231585075,-0.08231661231585075,-0.08231661231585075,-0.08231661231585075,-0.08231661231585075,-0.08231661231585075,0.0,0.0,0.0,38972.49560259569
2018-09-01,39712.11725554892,3554.411276728945,78425.06538928086,39712.11725554892,39712.11725554892,0.05504397231219427,0.05504397231219427,0.05504397231219427,0.05504397231219427,0.05504397231219427,0.05504397231219427,0.0,0.0,0.0,41898.02993822197
2018-10-01,35307.01964774875,1043.5611135515308,79939.73494034544,35307.01964774875,35307.01964774875,0.10704877899041043,0.10704877899041043,0.10704877899041043,0.10704877899041043,0.10704877899041043,0.10704877899041043,0.0,0.0,0.0,39086.59299083068
2018-11-01,30755.085453021908,-3402.7213371419393,72309.89596099604,30755.085453021908,30755.085453021908,0.13048168086979683,0.13048168086979683,0.13048168086979683,0.13048168086979683,0.13048168086979683,0.13048168086979683,0.0,0.0,0.0,34768.06069822644
2018-12-01,26349.987845221734,-8883.008896519414,63426.995218697026,26349.987845221734,26349.987845221734,0.07635749310424567,0.07635749310424567,0.07635749310424567,0.07635749310424567,0.07635749310424567,0.07635749310424567,0.0,0.0,0.0,28362.00686041021
2019-01-01,21798.053650494894,-18423.75855265779,57880.55146401079,21798.053650494894,21798.053650494894,-0.1275549887833809,-0.1275549887833809,-0.1275549887833809,-0.1275549887833809,-0.1275549887833809,-0.1275549887833809,0.0,0.0,0.0,19017.603161606483
2019-02-01,17226.381408642945,-22788.183052889366,53359.420117651025,17226.381408642945,17226.381408642945,-0.08249918638213805,-0.08249918638213805,-0.08249918638213805,-0.08249918638213805,-0.08249918638213805,-0.08249918638213805,0.0,0.0,0.0,15805.218958121513
2019-03-01,13097.12906116378,-11480.182114354597,66648.69080167,13097.12906116378,13097.12906116378,1.0377393370092882,1.0377393370092882,1.0377393370092882,1.0377393370092882,1.0377393370092882,1.0377393370092882,0.0,0.0,0.0,26688.53508982096
2019-04-01,8525.45681931183,-25399.73449268606,48364.1911878352,8525.45681931183,8525.45681931183,0.46253654659690113,0.46253654659690113,0.46253654659690113,0.46253654659690113,0.46253654659690113,0.46253654659690113,0.0,0.0,0.0,12468.792174677325
2019-05-01,4101.257875583904,-32175.867052498128,45552.688029055505,4101.257875583904,4101.257875583904,0.3859464375128683,0.3859464375128683,0.3859464375128683,0.3859464375128683,0.3859464375128683,0.3859464375128683,0.0,0.0,0.0,5684.123741987106
2019-06-01,24885.066286878384,-2534.6344747284215,72577.71236804442,24885.066286878384,24885.066286878384,0.41012253271793786,0.41012253271793786,0.41012253271793786,0.41012253271793786,0.41012253271793786,0.41012253271793786,0.0,0.0,0.0,35090.99269930671
2019-07-01,44998.429265550454,-12143.47900117767,64582.02011201123,44998.429265550454,44998.429265550454,-0.42061151345073394,-0.42061151345073394,-0.42061151345073394,-0.42061151345073394,-0.42061151345073394,-0.42061151345073394,0.0,0.0,0.0,26071.571829261477
2019-08-01,65782.23767684493,19677.54469815934,97671.89548666315,65782.23767684493,65782.23767684493,-0.11053751102133003,-0.11053751102133003,-0.11053751102133003,-0.11053751102133003,-0.11053751102133003,-0.11053751102133003,0.0,0.0,0.0,58510.832854632936
2019-09-01,86566.04608813906,60621.51956243439,133961.38299620294,86566.04608813906,86566.04608813906,0.11667990364424163,0.11667990364424163,0.11667990364424163,0.11667990364424163,0.11667990364424163,0.11667990364424163,0.0,0.0,0.0,96666.56400456611
2019-10-01,106679.40906681113,91103.52944443196,171540.7629596255,106679.40906681113,106679.40906681113,0.2083961815175122,0.2083961815175122,0.2083961815175122,0.2083961815175122,0.2083961815175122,0.2083961815175122,0.0,0.0,0.0,128910.99056287923
2019-11-01,127463.21747810561,113252.00001713185,190994.73646264765,127463.21747810561,127463.21747810561,0.19240553244605518,0.19240553244605518,0.19240553244605518,0.19240553244605518,0.19240553244605518,0.19240553244605518,0.0,0.0,0.0,151987.84570426785
2019-12-01,147576.58045677768,121610.78110877989,197892.78508141788,147576.58045677768,147576.58045677768,0.07086523332610373,0.07086523332610373,0.07086523332610373,0.07086523332610373,0.07086523332610373,0.07086523332610373,0.0,0.0,0.0,158034.62926431574
2020-01-01,168360.38886807216,86442.64146319234,165051.73404438875,168360.38886807216,168360.38886807216,-0.245278243442417,-0.245278243442417,-0.245278243442417,-0.245278243442417,-0.245278243442417,-0.245278243442417,0.0,0.0,0.0,127065.24842122916
2020-02-01,189144.19727936664,93237.97133824741,166030.79158070107,189144.19727936664,189144.19727936664,-0.31484940303583775,-0.31484940303583775,-0.31484940303583775,-0.31484940303583775,-0.31484940303583775,-0.31484940303583775,0.0,0.0,0.0,129592.25967826533
2020-03-01,208587.11482541595,228139.06841424466,300847.9445446571,208587.11482541595,208587.11482541595,0.2673960757972469,0.2673960757972469,0.2673960757972469,0.2673960757972469,0.2673960757972469,0.2673960757972469,0.0,0.0,0.0,264362.4907916019
2020-04-01,229370.92323671043,265554.1472390375,342090.66997517546,229370.92323671043,229370.92323671043,0.3280420533670273,0.3280420533670273,0.3280420533670273,0.3280420533670273,0.3280420533670273,0.3280420533670273,0.0,0.0,0.0,304614.2318779717
2020-05-01,249484.2862153825,285074.51886062726,359788.10634008155,249484.2862153825,249484.2862153825,0.2997270015645901,0.2997270015645901,0.2997270015645901,0.2997270015645901,0.2997270015645901,0.2997270015645901,0.0,0.0,0.0,324261.4632602011
